-525.51,-140.16,0.8300000000000409

-525.51,-129.96,8.59019208167077

-535.71,-129.96,0.8299999999999841

-545.9100000000001,-129.96,10.233713890860976

-545.9100000000001,-119.76,12.79212257602314

-556.1100000000001,-119.76,21.81188666759489

-566.3100000000002,-119.76,31.558808596016554

-566.3100000000002,-129.96,30.6112544662908

-556.1100000000001,-129.96,20.416877822037424

-556.1100000000001,-119.76,21.81188666759489

-556.1100000000001,-109.56,20.550192213213087

-566.3100000000002,-109.56,30.700332245759302

-576.5100000000002,-109.56,40.87530305698069

-576.5100000000002,-119.76,41.523949715796725

-586.7100000000003,-119.76,51.58098874585503

-586.7100000000003,-129.96,51.006753474417714

-586.7100000000003,-140.16,51.85361028896661

-576.5100000000002,-140.16,41.8621177199627

-576.5100000000002,-150.35999999999999,45.25068949750948

-576.5100000000002,-160.55999999999997,50.50636494542063

-566.3100000000002,-160.55999999999997,42.692070692342945

-556.1100000000001,-160.55999999999997,36.08895814511694

-556.1100000000001,-150.35999999999999,28.26915103076149

-545.9100000000001,-150.35999999999999,22.068640646854547

-545.9100000000001,-160.55999999999997,28.26915103076145

-556.1100000000001,-160.55999999999997,36.08895814511694

-566.3100000000002,-160.55999999999997,42.692070692342945

-566.3100000000002,-170.75999999999996,50.338463425098766

-566.3100000000002,-180.95999999999995,57.11603014916222

-566.3100000000002,-191.15999999999994,64.79661179413631

-576.5100000000002,-191.15999999999994,71.54040047413778

-586.7100000000003,-191.15999999999994,79.02870934034047

-596.9100000000003,-191.15999999999994,85.9649748444099

-607.1100000000004,-191.15999999999994,93.50132031153377

-607.1100000000004,-180.95999999999995,87.26390376324017

-617.3100000000004,-180.95999999999995,95.7892942869925

-617.3100000000004,-170.75999999999996,90.86341893193354

-607.1100000000004,-170.75999999999996,81.82640710675278

-607.1100000000004,-180.95999999999995,87.26390376324017

-607.1100000000004,-191.15999999999994,93.50132031153377

-607.1100000000004,-201.35999999999993,100.38966530475155

-617.3100000000004,-201.35999999999993,107.88273680251189

-627.5100000000004,-201.35999999999993,115.7901761808836

-627.5100000000004,-191.15999999999994,109.8716382875948

-627.5100000000004,-180.95999999999995,104.61485984314116

-627.5100000000004,-170.75999999999996,100.12412746186641

-627.5100000000004,-160.55999999999997,96.50643968150557

